time,obs_hanzhong,pred_hanzhong,err_hanzhong,obs_yangxian,pred_yangxian,err_yangxian,obs_youshui,pred_youshui,err_youshui,obs_lianghekou,pred_lianghekou,err_lianghekou,obs_shiquan,pred_shiquan,err_shiquan
2011-08-27,64.56278,60.881176,-3.6816063,143.71188,41.438396,-102.27348,3.4277272,3.606472,0.1787448,37.21556,27.626379,-9.589182,304.89438,264.20282,-40.69156
2011-08-28,46.012615,42.957546,-3.055069,95.48752,30.766663,-64.720856,2.8872557,2.9867425,0.09948683,22.533476,19.21019,-3.323286,226.54535,191.47694,-35.068405
2011-08-29,27.498491,29.055779,1.5572872,59.627827,24.097658,-35.530167,2.3904023,2.5373266,0.14692426,16.06473,13.706953,-2.3577766,150.19276,142.04941,-8.143356
2011-08-30,18.150219,20.027662,1.8774433,36.028492,19.671978,-16.356514,2.003305,2.193097,0.18979216,11.468281,10.4286175,-1.0396633,101.30985,109.29992,7.9900665
2011-08-31,13.763666,14.863039,1.0993729,25.710407,16.53014,-9.180267,1.6877103,1.918536,0.23082566,9.095894,8.410518,-0.68537617,73.86237,86.35166,12.489288
2011-09-01,10.837622,11.728621,0.89099884,19.831528,14.193709,-5.6378183,1.4380376,1.6946661,0.2566285,7.574251,7.0436172,-0.5306339,58.993393,69.280396,10.287003
2011-09-02,8.711629,9.609569,0.8979397,15.65954,12.395071,-3.2644691,1.2106013,1.5091786,0.2985773,6.3937225,6.039483,-0.35423946,48.497917,56.756165,8.258247
2011-09-03,8.232661,8.094129,-0.13853264,13.226549,11.217552,-2.008997,1.3629544,1.4795828,0.11662841,5.832362,5.351943,-0.48041916,40.918064,47.681274,6.7632103
2011-09-04,9.348334,11.460465,2.112131,14.907768,18.992086,4.084318,3.6169138,3.363583,-0.2533307,10.880819,8.939422,-1.9413977,52.98476,47.194763,-5.789997
2011-09-05,104.46625,67.62735,-36.838898,68.68833,89.363976,20.675644,10.751834,13.66979,2.9179564,43.43522,38.175983,-5.2592354,150.21375,113.81163,-36.402115
2011-09-06,621.09753,416.32886,-204.76868,555.6112,566.06104,10.449829,47.279995,60.815025,13.53503,210.41725,192.76978,-17.647476,966.3306,711.8283,-254.50232
2011-09-07,897.34424,815.4071,-81.93713,1641.2726,1105.8063,-535.4663,135.69365,114.65888,-21.034767,491.13773,376.91434,-114.22339,3642.6973,2139.5957,-1503.1016
2011-09-08,440.99142,575.69257,134.70114,1468.0549,812.07654,-655.9784,68.8683,71.60171,2.733406,230.6763,235.14366,4.4673615,3313.7366,2045.2927,-1268.4438
2011-09-09,139.35872,195.96776,56.60904,536.6012,332.34464,-204.25656,23.590822,25.156525,1.5657024,81.86063,81.91822,0.0575943,1480.9529,974.763,-506.18988
2011-09-10,52.785553,75.64953,22.863976,186.42216,200.12881,13.70665,15.444172,17.685526,2.241354,77.69215,75.03255,-2.6595993,627.47394,796.5065,169.03253
2011-09-11,105.52115,115.47861,9.9574585,233.7392,401.0227,167.28351,55.805073,44.240463,-11.56461,324.54044,239.10246,-85.43797,997.47107,1664.4307,666.9596
2011-09-12,518.0137,377.6124,-140.40128,944.12115,938.191,-5.930176,120.14625,90.9255,-29.220749,607.8314,438.32373,-169.50769,2736.8638,2998.64,261.77612
2011-09-13,402.9285,565.91315,162.98465,1253.1477,1309.2169,56.069214,68.214195,96.87411,28.659912,270.20288,404.34393,134.14105,3604.7798,4054.4521,449.67236
2011-09-14,293.97867,461.34244,167.36377,953.57764,1092.397,138.81934,50.825344,71.088326,20.262981,175.31905,247.60158,72.28253,3097.317,3316.6904,219.37354
2011-09-15,144.9074,205.05539,60.147995,548.37494,479.65027,-68.72467,26.261812,34.4187,8.156889,82.294525,98.788895,16.49437,1746.4082,1568.7388,-177.66943
2011-09-16,66.85577,103.19231,36.33654,214.05319,249.98903,35.935837,17.637705,23.02636,5.3886547,55.92924,73.62199,17.692745,786.59607,1026.169,239.57288
2011-09-17,229.31444,184.80098,-44.51346,330.6784,409.51938,78.84097,49.685066,44.44579,-5.239277,211.00783,190.53064,-20.477188,1249.8057,1798.6886,548.88293
2011-09-18,859.6612,608.261,-251.4002,1567.333,1117.0533,-450.27966,113.46157,100.37876,-13.082809,533.18854,450.77402,-82.41452,4257.6665,3710.6174,-547.0491
2011-09-19,732.0883,732.90814,0.8198242,2036.2451,1290.0583,-746.18677,75.545906,94.94527,19.39936,364.80838,441.0574,76.24902,4793.3345,3993.1357,-800.1987
2011-09-20,282.51294,391.38492,108.87198,1103.3038,739.0746,-364.22925,29.865465,45.044518,15.179052,135.01355,194.13612,59.122574,2746.1853,2230.0317,-516.15356
2011-09-21,96.67289,147.1281,50.455208,373.38507,298.17862,-75.20645,13.803298,18.979988,5.17669,51.99886,70.30333,18.30447,1089.3054,909.9799,-179.3255
2011-09-22,44.625694,65.295395,20.6697,136.69548,123.65395,-13.041527,8.19436,9.732797,1.5384369,27.996195,33.862328,5.8661327,432.48676,396.5236,-35.963165
2011-09-23,28.7412,38.970192,10.228992,69.996155,69.677666,-0.31848907,5.524031,6.2511806,0.7271495,18.097446,20.381973,2.2845268,221.83875,234.073,12.234253
2011-09-24,20.702524,25.815357,5.112833,48.3588,46.05084,-2.3079605,4.158838,4.6373763,0.4785385,13.376876,14.359747,0.98287106,147.21167,170.0111,22.799423
2011-09-25,16.696962,18.865917,2.1689548,37.28405,33.77571,-3.508339,3.4369106,3.7738638,0.33695316,11.149858,11.168679,0.018820763,112.43443,131.27309,18.838654
2011-09-26,14.688317,19.851362,5.163045,32.145943,34.687637,2.5416946,3.375585,3.3229408,-0.052644253,10.798442,10.186651,-0.61179066,103.82535,140.00043,36.17508
2011-09-27,32.281124,48.81576,16.534637,99.50903,128.41722,28.908188,14.767315,15.062622,0.29530716,65.33321,54.25317,-11.080044,207.03128,258.45575,51.42447
2011-09-28,169.52821,131.14485,-38.38336,374.7416,534.0012,159.25961,37.005344,50.794415,13.78907,182.81479,238.76152,55.94673,794.3934,585.1894,-209.20398
2011-09-29,238.4012,127.61371,-110.78749,500.689,584.39386,83.704865,31.119522,43.585484,12.465961,198.2504,242.28906,44.038666,1077.6589,687.9493,-389.70966
2011-09-30,138.23616,73.861015,-64.375145,399.50638,286.42545,-113.08093,15.524878,20.05031,4.5254326,91.136444,96.89936,5.7629166,852.3781,495.6155,-356.7626
2011-10-01,51.09274,43.94343,-7.1493073,170.08907,130.41444,-39.67462,8.854093,10.41467,1.5605774,39.08751,41.194115,2.1066055,468.6712,363.0979,-105.5733
2011-10-02,33.039776,37.88426,4.8444824,80.90719,87.50339,6.596199,6.9374785,7.847435,0.90995646,27.85206,30.97879,3.12673,263.30548,301.97137,38.665894
2011-10-03,36.027363,47.91641,11.889046,81.15816,100.6491,19.490944,8.904541,10.220088,1.315547,35.725357,36.67256,0.9472046,235.58682,303.0867,67.49988
2011-10-04,65.99503,72.12226,6.127228,136.14845,154.692,18.543549,12.16663,12.520167,0.35353756,46.774887,45.048756,-1.7261314,325.9257,349.4796,23.553925
2011-10-05,59.75209,61.717552,1.9654617,167.48155,129.37733,-38.104218,8.02057,9.427745,1.4071751,33.424435,34.18957,0.7651367,332.85574,301.42288,-31.432861
2011-10-06,38.01088,42.89648,4.885601,109.75148,88.40541,-21.34607,5.9416986,6.5062294,0.56453085,21.973518,22.95913,0.98561096,259.356,228.35309,-31.0029
2011-10-07,24.802738,28.537226,3.7344875,63.51374,58.648815,-4.8649254,4.5366297,4.7566447,0.22001505,15.666962,15.800077,0.13311577,169.08035,171.2646,2.1842499
2011-10-08,24.71794,36.87442,12.156481,51.006157,63.650406,12.644249,5.265298,6.3708277,1.1055298,14.076969,14.777509,0.7005396,129.50479,143.31856,13.8137665
2011-10-09,52.711025,83.86882,31.157795,100.85196,116.109535,15.257576,8.505652,8.781863,0.27621078,17.347843,16.44988,-0.89796257,188.39116,131.7404,-56.650757
2011-10-10,92.204475,88.62208,-3.5823975,154.26363,135.22827,-19.035355,8.497839,11.839428,3.341589,22.843971,23.72526,0.8812885,244.15453,152.44766,-91.70686
2011-10-11,109.36694,91.41638,-17.950562,194.82814,171.17476,-23.653381,15.307171,19.766699,4.459528,41.985172,46.25194,4.2667694,333.65234,240.35594,-93.2964
2011-10-12,142.84203,120.36996,-22.472069,254.44067,249.30049,-5.1401825,21.459805,26.59129,5.131485,63.347557,64.86843,1.520874,493.1527,330.14078,-163.01193
2011-10-13,160.13615,113.55603,-46.580124,287.88287,219.71274,-68.170135,16.888847,20.541142,3.6522942,57.113247,46.30897,-10.8042755,553.3751,312.33786,-241.03726
2011-10-14,88.87576,78.41242,-10.463341,224.0188,145.32376,-78.69504,9.891914,12.45172,2.5598059,33.43147,27.0353,-6.3961697,449.37766,239.49147,-209.88618
2011-10-15,40.214977,50.243767,10.0287895,109.984245,90.201866,-19.78238,6.355544,7.7454042,1.3898602,20.667528,17.171635,-3.4958935,275.34885,182.06438,-93.28447
2011-10-16,24.834694,32.24041,7.405716,58.834007,58.040955,-0.7930527,4.5779104,5.4153976,0.8374872,14.686256,12.35492,-2.331336,174.11,141.38324,-32.72676
